artiId;artiNombre;fechaIni;fuenId;fuenNombre;futiId;maximoKg;minimoKg;promedioKg
274;Carne de cerdo, costilla;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
275;Carne de cerdo, espinazo;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
112;Guayaba pera;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2200;2250
5200;Papa Betina;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;880;740;803
157;Papa capira;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;960;1025
200;Ulluco;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3400;3300;3333
277;Carne de cerdo, lomo sin hueso;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16000;16333
279;Carne de cerdo, pernil sin hueso;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
43;Habichuela;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2560;2000;2267
191;Yuca chirosa;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1120;1040;1060
282;Carne de cerdo, tocino papada;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
252;Carne de res, bola de brazo;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17000;17933
253;Carne de res, bola de pierna;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17000;17267
362;Harina de trigo;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2320;2176;2232
363;Harina precocida de maíz;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3456;3112;3269
242;Huevo blanco A;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;400;367;389
175;Papa suprema;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1080;900;990
179;Papa única;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;860;800;832
137;Papaya Maradol;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2200;2300
54;Zanahoria;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1200;1233
249;Carne de res, cadera;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17000;17933
325;Pargo rojo platero;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;22000;22000
369;Pastas alimenticias;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4938;4896;4924
289;Pierna pernil con rabadilla;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5200;5467
251;Carne de res, costilla;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11200;11000;11067
365;Jugo instantáneo (sobre);2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;25000;23889;24630
316;Langostino 16-20;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;40000;40000;40000
236;Leche en polvo;2020-06-13T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;28611;21281;24997
260;Carne de res, lomo fino;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22400;22000;22267
262;Carne de res, morrillo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
69;Pimentón;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3143;2857;3024
144;Piña gold;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1800;1900
315;Corvina, filete congelado nacional;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;36000;30000;33333
100;Curuba;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1800;1867
175;Papa suprema;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1080;1000;1040
179;Papa única;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;840;760;793
137;Papaya Maradol;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2000;2150
325;Pargo rojo platero;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;22000;22000
369;Pastas alimenticias;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4917;4896;4906
242;Huevo blanco A;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;400;367;389
340;Aceite vegetal mezcla;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5875;5488;5662
88;Aguacate común;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2500;2733
288;Pechuga de pollo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;7000;7667
67;Pepino cohombro;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1000;1150
365;Jugo instantáneo (sobre);2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;25000;23889;24630
90;Aguacate papelillo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2800;2933
57;Ahuyama;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1200;1200
141;Pera importada;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6579;6316;6404
238;Queso costeño;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17600;16600;17067
239;Queso cuajada;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;10800;10933
240;Queso doble crema;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12467
316;Langostino 16-20;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;40000;40000;40000
236;Leche en polvo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;28611;21272;24990
8;Lechuga Batavia;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1400;1200;1283
61;Ajo importado;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;9500;9783
283;Alas de pollo con costillar;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6000;5600;5867
213;Fríjol calima;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6200;6000;6067
73;Remolacha bogotana;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1760;1600;1627
12;Repollo blanco;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;833;767;806
15;Repollo morado;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;833;750;779
370;Sal yodada;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;840;816;827
224;Lenteja importada;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3832;3800;3819
195;Arracacha amarilla;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2240;2293
201;Arroz de primera;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3760;3640;3683
371;Salsa de tomate doy pack;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14063;13271;13708
337;Sardinas en lata;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7578;7493;7536
79;Limón común valluno;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;3400;3500
336;Lomitos de atún en lata;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;37500;37370;37457
38;Arveja verde en vaina pastusa;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;3200;3400
360;Galletas saladas;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10347;10000;10208
329;Sierra entera congelada;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
116;Lulo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3200;3200
361;Gelatina;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23177;23021;23090
46;Tomate chonto regional;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2600;2300;2450
148;Tomate de árbol;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3400;3433
82;Mandarina Arrayana;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1800;1950
348;Azúcar sulfitada;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2640;2640;2640
112;Guayaba pera;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2000;2150
43;Habichuela;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1840;1600;1733
200;Ulluco;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3300;3300;3300
121;Mango manzano;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1600;1500;1567
341;Manteca;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5500;5440;5467
126;Manzana roja importada;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;5789;5965
93;Banano criollo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1444;1389;1417
362;Harina de trigo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2320;2184;2235
363;Harina precocida de maíz;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3456;3112;3263
191;Yuca chirosa;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1080;1040;1060
128;Manzana verde importada;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6579;6316;6447
352;Café instantáneo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;91634;87320;89826
54;Zanahoria;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1200;1360
263;Carne de res, muchacho;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17000;17267
133;Maracuyá;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2300;2350
175;Papa suprema;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1160;1000;1075
179;Papa única;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;900;987
266;Carne de res, pecho;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14400;14400;14400
267;Carne de res, punta de anca;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19500;18400;18967
342;Margarina;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16450;16350;16400
366;Mayonesa doy pack;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17368;16776;17087
271;Carne de cerdo, brazo sin hueso;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
274;Carne de cerdo, costilla;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
275;Carne de cerdo, espinazo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
137;Papaya Maradol;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2300;2367
325;Pargo rojo platero;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;20000;21333
369;Pastas alimenticias;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4938;4896;4917
268;Carne de res, sobrebarriga;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14400;14000;14267
135;Mora de Castilla;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2800;2967
277;Carne de cerdo, lomo sin hueso;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16000;16667
279;Carne de cerdo, pernil sin hueso;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
288;Pechuga de pollo;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;7000;7667
67;Pepino cohombro;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1300;1417
19;Cebolla cabezona blanca bogotana;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2292;2188;2222
30;Cebolla junca Aquitania;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3250;3150;3200
86;Naranja Valencia;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1520;1460;1497
282;Carne de cerdo, tocino papada;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
252;Carne de res, bola de brazo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17000;17800
253;Carne de res, bola de pierna;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17000;17267
141;Pera importada;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6737;6579;6632
354;Chocolate amargo;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23772;23520;23646
65;Chócolo mazorca;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;786;714;774
5200;Papa Betina;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;840;720;787
157;Papa capira;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1040;960;1010
249;Carne de res, cadera;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17000;17933
289;Pierna pernil con rabadilla;2020-06-06T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5200;4800;5067
4;Cilantro;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2500;2792
251;Carne de res, costilla;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;11000;11000
258;Carne de res, falda;2020-06-20T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14000;14367
128;Manzana verde importada;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;6316;6316
73;Remolacha bogotana;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;1440;1947
12;Repollo blanco;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;667;600;644
15;Repollo morado;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;800;717;754
249;Carne de res, cadera;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;18400;18400
362;Harina de trigo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2288;2184;2224
363;Harina precocida de maíz;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3560;3112;3296
133;Maracuyá;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2200;2367
342;Margarina;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16530;16350;16440
370;Sal yodada;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;904;848;867
371;Salsa de tomate doy pack;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13854;13396;13625
251;Carne de res, costilla;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11200;11000;11067
242;Huevo blanco A;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;333;300;322
366;Mayonesa doy pack;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18421;16930;17549
135;Mora de Castilla;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2800;2867
337;Sardinas en lata;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7632;7578;7605
329;Sierra entera congelada;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
258;Carne de res, falda;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14400;14467
260;Carne de res, lomo fino;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22400;22000;22267
262;Carne de res, morrillo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;13000;13667
365;Jugo instantáneo (sobre);2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;25000;23611;24537
86;Naranja Valencia;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1460;1400;1440
340;Aceite vegetal mezcla;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5875;5483;5663
88;Aguacate común;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2500;2550
263;Carne de res, muchacho;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17400;17400
266;Carne de res, pecho;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14400;14533
316;Langostino 16-20;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;40000;40000;40000
236;Leche en polvo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;28611;20904;24615
8;Lechuga Batavia;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1400;1450
90;Aguacate papelillo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;3000;3133
57;Ahuyama;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1100;1183
267;Carne de res, punta de anca;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19600;18400;19200
268;Carne de res, sobrebarriga;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14400;14533
224;Lenteja importada;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3736;3480;3619
79;Limón común valluno;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2800;2967
345;Panela redonda morena;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2854;2927
5200;Papa Betina;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;900;840;867
157;Papa capira;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1060;900;980
61;Ajo importado;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8500;7500;8000
283;Alas de pollo con costillar;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6400;6000;6200
19;Cebolla cabezona blanca bogotana;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2292;1979;2135
371;Salsa de tomate doy pack;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13896;13396;13715
337;Sardinas en lata;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7583;7495;7539
329;Sierra entera congelada;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;12000;12333
195;Arracacha amarilla;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2240;2293
201;Arroz de primera;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3680;3600;3627
30;Cebolla junca Aquitania;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3250;3200;3233
354;Chocolate amargo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23516;23060;23288
175;Papa suprema;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1080;960;1020
179;Papa única;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;940;760;850
137;Papaya Maradol;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2000;2183
65;Chócolo mazorca;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1214;929;1065
4;Cilantro;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2750;2500;2542
46;Tomate chonto regional;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1800;1900
148;Tomate de árbol;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2700;2783
325;Pargo rojo platero;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;20000;21333
369;Pastas alimenticias;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5104;5063;5090
315;Corvina, filete congelado nacional;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;34000;32000;33333
200;Ulluco;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;3400;3450
288;Pechuga de pollo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;7500;7833
67;Pepino cohombro;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1100;1150
348;Azúcar sulfitada;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2640;2640;2640
100;Curuba;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1800;1867
191;Yuca chirosa;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1120;960;1047
141;Pera importada;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6579;6316;6404
93;Banano criollo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1389;1333;1361
213;Fríjol calima;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6120;5672;5931
54;Zanahoria;2020-06-27T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1100;1210
289;Pierna pernil con rabadilla;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6000;5600;5867
352;Café instantáneo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;89412;87320;88649
336;Lomitos de atún en lata;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;37109;35938;36502
116;Lulo;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2800;3067
69;Pimentón;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3286;2857;3095
144;Piña gold;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2133
360;Galletas saladas;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10319;10000;10181
361;Gelatina;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23177;23073;23142
271;Carne de cerdo, brazo sin hueso;2020-07-04T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
