Fecha;Grupo;Producto;Mercado;Precio  por kilogramo
nov-16;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca);1,341
nov-16;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca);4,854
nov-16;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca);4,883
nov-16;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca);2,648
nov-16;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca);2,819
nov-16;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca);1,047
nov-16;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca);1,437
nov-16;FRUTAS;Pera importada;Buenaventura (Valle del Cauca);4,883
nov-16;FRUTAS;Piña manzana;Buenaventura (Valle del Cauca);1,450
nov-16;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca);1,748
nov-16;FRUTAS;Uva importada;Buenaventura (Valle del Cauca);9,444
nov-16;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);2,563
nov-16;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca);535
nov-16;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca);692
nov-16;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);1,040
nov-16;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);553
nov-16;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);531
nov-16;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Buenaventura (Valle del Cauca);1,520
nov-16;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);2,167
nov-16;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca);1,159
nov-16;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2,863
nov-16;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1,776
nov-16;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);3,520
nov-16;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca);4,241
nov-16;GRANOS Y CEREALES;Maíz amarillo cáscara;Buenaventura (Valle del Cauca);1,146
nov-16;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);333
nov-16;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);20,070
nov-16;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca);10,720
nov-16;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);8,300
nov-16;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);9,500
nov-16;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);15,573
nov-16;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);13,760
nov-16;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);9,067
nov-16;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);16,667
nov-16;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);15,573
nov-16;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca);7,347
nov-16;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);16,533
nov-16;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);15,893
nov-16;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);16,533
nov-16;CARNES;Carne de res, chatas;Buenaventura (Valle del Cauca);18,267
nov-16;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca);9,893
nov-16;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca);13,667
nov-16;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);19,920
nov-16;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);12,467
nov-16;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);16,433
nov-16;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);13,467
nov-16;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);17,067
nov-16;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);13,280
nov-16;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca);8,583
nov-16;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca);4,880
nov-17;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);30,667
nov-16;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca);52,533
nov-16;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);16,200
nov-16;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);11,733
nov-16;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);5,306
nov-16;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);2,342
nov-16;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);77,284
nov-16;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);21,885
nov-16;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca);9,845
nov-16;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca);23,389
nov-16;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1,411
nov-16;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);2,652
nov-16;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);35,127
nov-16;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);24,770
nov-16;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);4,073
nov-16;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);13,489
nov-16;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);16,133
nov-16;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);2,232
nov-16;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);3,876
nov-16;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);661
nov-16;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca);15,758
nov-16;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);6,920
dic-16;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca);641
dic-16;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca);9,541
dic-16;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca);4,422
dic-16;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca);671
dic-16;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca);586
dic-16;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);1,591
dic-16;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);742
dic-16;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);1,917
dic-16;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);2,735
dic-16;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);2,433
dic-16;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);1,285
dic-16;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);1,226
dic-16;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca);1,873
dic-16;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);951
dic-16;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca);436
dic-16;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca);693
dic-16;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca);1,963
dic-16;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca);531
dic-16;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca);675
dic-16;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca);2,722
dic-16;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca);4,019
dic-16;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);965
dic-16;FRUTAS;Coco;Buenaventura (Valle del Cauca);1,503
dic-16;FRUTAS;Curuba;Buenaventura (Valle del Cauca);2,526
dic-16;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca);1,604
dic-16;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca);1,985
dic-16;FRUTAS;Lulo;Buenaventura (Valle del Cauca);2,207
dic-16;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca);1,600
dic-16;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca);1,330
dic-16;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca);4,951
dic-16;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca);4,951
dic-16;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca);2,044
dic-16;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca);2,481
dic-16;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca);999
dic-16;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca);1,385
dic-16;FRUTAS;Pera importada;Buenaventura (Valle del Cauca);4,942
dic-16;FRUTAS;Piña manzana;Buenaventura (Valle del Cauca);1,500
dic-16;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca);1,502
dic-16;FRUTAS;Uva importada;Buenaventura (Valle del Cauca);9,954
dic-16;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);2,400
dic-16;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca);573
dic-16;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca);728
dic-16;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);1,087
dic-16;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);601
dic-16;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);579
dic-16;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Buenaventura (Valle del Cauca);1,467
dic-16;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);2,167
dic-16;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca);1,169
dic-16;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2,872
dic-16;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1,769
dic-16;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);3,341
dic-16;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca);4,062
dic-16;GRANOS Y CEREALES;Maíz amarillo cáscara;Buenaventura (Valle del Cauca);1,146
dic-16;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);336
dic-16;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);20,132
dic-16;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca);12,750
dic-16;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);8,600
dic-16;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);9,200
dic-16;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);15,950
dic-16;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);13,900
dic-16;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);9,150
dic-16;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);16,700
dic-16;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);15,950
dic-16;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca);7,133
dic-16;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);16,567
dic-16;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);16,233
dic-16;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);16,567
dic-16;CARNES;Carne de res, chatas;Buenaventura (Valle del Cauca);18,267
dic-16;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca);9,900
dic-16;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca);13,900
dic-16;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);20,000
dic-16;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);12,800
dic-16;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);16,200
dic-16;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);13,867
dic-16;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);16,733
dic-16;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);13,733
dic-16;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca);8,433
dic-16;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca);4,817
dic-17;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);30,000
dic-16;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca);53,500
dic-16;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);15,583
dic-16;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);10,875
dic-16;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);5,524
dic-16;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);2,322
dic-16;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);77,366
dic-16;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);22,400
dic-16;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca);9,655
dic-16;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca);22,319
dic-16;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1,412
dic-16;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);2,656
dic-16;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);35,111
dic-16;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);24,607
dic-16;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);4,096
dic-16;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);13,676
dic-16;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);16,978
dic-16;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);2,665
dic-16;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);3,873
dic-16;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);662
dic-16;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca);16,099
dic-16;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);6,986
ene-15;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);11,000
ene-15;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);11,000
ene-15;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);6,567
ene-15;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);13,000
ene-15;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de cerdo, tocino barriga;Buenaventura (Valle del Cauca);6,592
ene-15;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de res, chatas;Buenaventura (Valle del Cauca);13,000
ene-15;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca);7,000
ene-15;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca);10,000
ene-15;CARNES;Carne de res, lomo de brazo;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);15,000
ene-15;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);10,000
ene-15;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);10,000
ene-15;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);12,000
ene-15;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);10,000
ene-15;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca);6,933
ene-15;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca);4,183
ene-15;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca);2,725
ene-15;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca);3,692
ene-15;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);717
ene-15;FRUTAS;Coco;Buenaventura (Valle del Cauca);833
ene-15;FRUTAS;Curuba;Buenaventura (Valle del Cauca);2,010
ene-15;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca);1,433
ene-15;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca);1,454
ene-15;FRUTAS;Lulo;Buenaventura (Valle del Cauca);2,708
ene-15;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca);1,921
ene-15;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca);1,417
ene-15;FRUTAS;Mango Tommy;Buenaventura (Valle del Cauca);1,333
ene-15;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca);4,671
ene-15;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca);4,671
ene-15;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca);1,367
ene-15;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca);3,075
ene-15;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca);1,095
ene-15;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca);1,358
ene-15;FRUTAS;Pera importada;Buenaventura (Valle del Cauca);4,474
ene-15;FRUTAS;Piña manzana;Buenaventura (Valle del Cauca);1,100
ene-15;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca);1,546
ene-15;FRUTAS;Uva importada;Buenaventura (Valle del Cauca);7,500
ene-15;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2,650
ene-15;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1,590
ene-15;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);2,760
ene-15;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca);2,447
ene-15;GRANOS Y CEREALES;Maíz amarillo cáscara;Buenaventura (Valle del Cauca);905
ene-15;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);312
ene-15;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);17,121
ene-15;LACTEOS Y HUEVOS;Queso Caquetá;Buenaventura (Valle del Cauca);10,033
ene-15;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);6,508
ene-15;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);7,517
ene-18;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca); 30,533 
ene-15;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);14,000
ene-15;PESCADOS;Pescado cabezas;Buenaventura (Valle del Cauca);2,183
ene-15;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);7,000
ene-15;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);4,071
ene-15;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);1,700
ene-15;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);74,500
ene-15;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);17,000
ene-15;PROCESADOS;Galletas saladas 3 tacos;Buenaventura (Valle del Cauca);7,992
ene-15;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1,305
ene-15;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);2,272
ene-15;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);28,511
ene-15;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);19,423
ene-15;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);2,897
ene-15;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);14,027
ene-15;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);15,306
ene-15;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);1,212
ene-15;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);4,726
ene-15;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);519
ene-15;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca);11,153
ene-15;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);5,409
ene-15;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);1,087
ene-15;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca);1,090
ene-15;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca);1,179
ene-15;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);800
ene-15;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);1,127
ene-15;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);1,035
ene-15;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Buenaventura (Valle del Cauca);1,067
ene-15;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);2,067
ene-15;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca);1,027
ene-15;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca);871
ene-15;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca);3,371
ene-15;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca);2,400
ene-15;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca);769
ene-15;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca);687
ene-15;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca peruana;Buenaventura (Valle del Cauca);813
ene-15;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Buenaventura (Valle del Cauca);1,329
ene-15;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);1,600
ene-15;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);647
ene-15;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);1,917
ene-15;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);2,200
ene-15;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);1,423
ene-15;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);1,329
ene-15;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);1,071
ene-15;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca);1,500
ene-15;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);887
ene-15;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca);807
ene-15;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca);710
ene-15;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca);1,671
ene-15;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca);833
ene-15;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca);1,023
feb-15;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca);667
feb-15;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca);4,279
feb-15;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca);2,400
